"species_i","site_i","s_range_size","s_pd","s_nnd","s_mpd","s_vpd","s_spd","s_kpd","s_richness","r_success","r_range_size","r_n_pd","r_n_nnd","r_n_mpd","r_n_vpd","r_n_spd","r_n_kpd","r_n_richness","r_e_pd","r_e_nnd","r_e_mpd","r_e_vpd","r_e_spd","r_e_kpd","r_e_richness","r_ne_pd","r_ne_nnd","r_ne_mpd","r_ne_vpd","r_ne_spd","r_ne_kpd","r_ne_richness"
"Cacatua_alba","F",-0.760904221160509,-1.31329077186301,3.92351325221446,0.049819309036234,-0.969370312077277,0.298562405618484,-0.238008063673423,-1.12081332890423,0,-0.206624803266896,0.996939680933347,1.30242027850779,-0.213973590029232,-0.827814151510602,1.40123924787303,-0.336202371202533,0.990464352961988,0.983612230034528,-0.550239830804839,-0.866768793076867,-0.456635432881844,0.635117594772142,-0.375746190311522,0.974697714856268,1.0185803064464,-0.543269948035638,-0.451796909625778,-0.8439423744351,0.188370078575343,-0.0814540253741034,1.02308586548204
"Cacatua_galerita","H",-0.33604611373496,-0.0475524310981098,0.0826794111090681,-0.146013289081038,-0.660236305549332,0.215844094906509,-0.28707831199592,-0.26356760744925,0,-0.8526542514558,-1.23159143740048,1.30242027858872,0.158056301384841,-0.720870695234234,1.0371321920687,-0.70831662757224,-1.2240057261386,-0.622597916233533,-0.499316543134496,0.630627662163162,-0.753017595899137,-0.428698245434359,0.182822665675798,-0.594101464293344,-1.11224465318255,-0.478264282546086,0.367299298051641,-0.788825300922583,-0.0524811043743808,0.125645790391643,-1.07394756818256
"Cacatua_galerita","N",-0.33604611373496,-0.0475524310981098,0.0826794111090681,-0.146013289081038,-0.660236305549332,0.215844094906509,-0.28707831199592,-0.26356760744925,1,1.96947439063257,-0.363095711922905,0.0992886488855325,-0.154218511977138,-0.713306299575029,-0.0224296596159527,0.313648803016289,-0.437558408327175,-1.39828157129438,1.62206547255007,1.15879567643545,-1.39357542823367,0.759539794893486,-0.189212542782806,-1.46297485582236,-0.682291962283844,2.2297668755948,0.339482139683085,-1.40490451574075,1.09516244576444,0.0373676340924282,-0.773297613535308
"Cacatua_galerita","F",-0.33604611373496,-0.0475524310981098,0.0826794111090681,-0.146013289081038,-0.660236305549332,0.215844094906509,-0.28707831199592,-0.26356760744925,0,-0.206624803266896,0.996939680933415,1.30242027851014,-0.2139735900232,-0.827814151510602,1.40123924787303,-0.336202371202533,0.990464352961988,0.983612230034528,-0.501699045852996,-0.866195658633754,-0.458505076341665,0.640287621268071,-0.379194226192154,0.974697714856268,1.0185803064464,-0.481305644992074,-0.451575407410798,-0.845080177601357,0.193329883126847,-0.0859251583487738,1.02308586548204
"Cacatua_moluccensis","H",-0.763486945217807,-1.34936755099007,3.92351325224417,0.0817989370921988,-0.905019005368769,0.522345532761905,-0.28171312375186,-1.15083763557355,0,-0.8526542514558,-1.23159143740049,1.30242027858864,0.158056301384644,-0.720870695234234,1.0371321920687,-0.70831662757224,-1.2240057261386,-0.622597916233533,-0.499316543134496,0.630627662162992,-0.75301759589913,-0.428698245434335,0.182822665675816,-0.594101464293344,-1.11224465318255,-0.478264282546086,0.367299298051462,-0.788825300922583,-0.0524811043743618,0.125645790391664,-1.07394756818256
"Cacatua_moluccensis","F",-0.763486945217807,-1.34936755099007,3.92351325224417,0.0817989370921988,-0.905019005368769,0.522345532761905,-0.28171312375186,-1.15083763557355,0,-0.206624803266896,0.99693968093341,1.30242027851008,-0.213973590023346,-0.827814151510602,1.40123924787303,-0.336202371202533,0.990464352961988,0.983612230034528,-0.568941435282494,-0.866989608072395,-0.455923191045276,0.632897716602065,-0.374273910832393,0.974697714856268,1.0185803064464,-0.567143313256327,-0.451882249126171,-0.843511399314821,0.186221611363677,-0.0795226066860911,1.02308586548204
"Cairina_moschata","N",0.747406628301622,1.37049435894443,-0.18608815553103,1.45464431327579,-0.674593501164269,-1.71824714433214,0.931696544640251,1.79672102261768,0,1.96947439063257,-0.382331170228155,-1.30178057465793,1.36664457839224,0.851042996034203,-1.44299463787227,0.818692139953186,-0.437558408327175,-1.45574540469112,-0.508293607035075,0.74576715749734,0.668710521010204,-0.903447699668633,0.0267507687929155,-1.48711022780928,-0.702495811828916,-0.489723872837607,1.45868094823513,0.656295565206785,-1.32407539189638,0.362881569455858,-0.78081386240149
"Cairina_moschata","F",0.747406628301622,1.37049435894443,-0.18608815553103,1.45464431327579,-0.674593501164269,-1.71824714433214,0.931696544640251,1.79672102261768,1,-0.206624803266896,0.960146098864983,-1.37754474435973,1.08578874624662,1.76343321088031,-0.986435469026474,0.0500567576480994,0.990464352961988,0.992236609365142,-0.508293607035075,1.63216383860417,0.0980315695201553,-1.86026413079309,0.708291588903195,0.998833086843185,1.02161257304115,-0.489723872837607,1.50215094151148,0.833938902522746,-1.32187606032542,0.310098380796078,1.03060211434822
"Callipepla_californica","H",-0.652429810753986,-1.16479853893511,0.51674461691272,1.33824143427536,-0.580367610694249,-0.83102944782045,0.164391798477536,-0.915819786817173,1,-0.8526542514558,-1.25574656866701,-0.456987294122687,1.30280897609055,-0.219646665952324,-1.17276926222942,0.743082583756541,-1.2240057261386,-0.622597916233533,-0.62722702459365,-0.0673852521447257,1.57595206431716,0.211121992947255,-0.580053884379895,-0.594101464293344,-1.11224465318255,-0.641547258778269,0.54766337748021,1.76997124209447,0.00529708545271918,-0.47753330496114,-1.07394756818256
"Callipepla_douglasii","H",-0.751864686959965,-1.0399841263509,-0.415518463750505,1.45104509013135,-0.894189232633299,-1.94200491441368,1.40884511220682,-0.879583554630066,0,-0.8526542514558,-1.25574656866698,-0.45698729412183,1.30280897609271,-0.219646665952324,-1.17276926222942,0.743082583756541,-1.2240057261386,-0.622597916233533,-0.687247252686119,-0.0685126902588054,1.58015936830307,0.208851746307139,-0.578484185007225,-0.594101464293344,-1.11224465318255,-0.718165541856206,0.546993564447217,1.77390974687548,0.00345066737963853,-0.476108060314514,-1.07394756818256
"Callipepla_gambelii","H",-0.710541102043194,-1.10531353512337,-0.415518463750505,1.39491013110636,-0.739686582201697,-1.40168152752271,0.76999944520617,-0.890972084746014,1,-0.8526542514558,-1.25574656866701,-0.456987294122687,1.30280897609055,-0.219646665952324,-1.17276926222942,0.743082583756541,-1.2240057261386,-0.620711313005165,-0.802192930239435,-0.14521248442731,1.69407775985841,0.222531366525732,-0.577274334061371,-0.569966092306427,-1.11158133774528,-0.864898414110491,0.496092335650435,1.9078506790811,0.0138635106797549,-0.477351680465844,-1.06643131931638
"Callipepla_squamata","H",-0.614980311923162,-0.972026018496597,-0.403084455744621,1.39642191498817,-0.689296923400426,-1.26876984726429,0.573103064988488,-0.75430972335464,0,-0.8526542514558,-1.25574656866697,-0.456987294121658,1.30280897609315,-0.219646665952324,-1.17276926222942,0.743082583756541,-1.2240057261386,-0.622597916233533,-0.680801639299903,-0.0683916139070643,1.57969392965884,0.209030360495308,-0.578601734619613,-0.594101464293344,-1.11224465318255,-0.709937451981653,0.54706549612822,1.77347049971803,0.00359554843706093,-0.476215892091092,-1.07394756818256
"Callipepla_squamata","F",-0.614980311923162,-0.972026018496597,-0.403084455744621,1.39642191498817,-0.689296923400426,-1.26876984726429,0.573103064988488,-0.75430972335464,0,-0.206624803266896,0.960513516093655,-1.35078286725291,1.58179713948295,-0.668619802927094,-2.45190076537435,4.94579547823155,0.990464352961988,0.983612230034528,0.819627288640208,2.13041128471674,-1.16860864676892,-2.79232008549402,1.98703901615555,0.974697714856268,1.0185803064464,-0.440443651022405,2.07234733693018,-1.26079464753884,-2.97269296544966,2.65024670632466,1.02308586548204
"Callonetta_leucophrys","F",-0.625311208152355,-0.236530764866288,0.111720223539127,1.44882042527729,-0.553290370612448,-1.48529499922417,0.667529775646147,-0.322580899868253,0,-0.206624803266896,0.961894637213297,-1.25018498890435,1.08747284154796,1.74994042299118,-0.985910247436842,0.04906218126158,0.990464352961988,0.983612230034528,-0.314371696938783,1.69105884988519,-0.0263087422885244,-1.95252818471472,0.800331289670107,0.974697714856268,1.0185803064464,-0.255199329807406,1.52658049857325,0.755256050932909,-1.35780353699464,0.339739969779078,1.02308586548204
"Caloenas_nicobarica","H",-0.707958377985896,-0.0266155065792286,1.98960946023703,-0.0924213545711714,-0.197640960473651,0.0694401665946264,-0.382597213312966,-0.181777254798352,0,-0.8526542514558,-1.2327461031852,1.21831691753709,-0.0526467319374977,-0.59089949538681,0.954154484826807,-0.756115512230655,-1.2240057261386,-0.622597916233533,0.78804975283051,0.572050208273598,-0.407390823550571,-0.50711677601354,-0.105727518912241,-0.594101464293344,-1.11224465318255,1.16511159961953,0.222972610586028,-0.44875301116384,-0.0232800531349146,-0.176526339063688,-1.07394756818256
"Cardinalis_cardinalis","H",-0.133302275237054,-0.424774469889331,-0.224925600418229,-1.30533429235129,2.21412901941049,0.917317474643606,-0.582910553601991,-0.368135020332044,1,-0.8526542514558,-1.25765015199997,-0.595640191284162,-0.363707975907519,0.70739119671513,-0.331785340345971,-0.488548247883357,-1.2240057261386,-0.622597916233533,0.075294377901656,-0.246954560235683,0.385798395400859,0.273861449314896,-0.501966981898797,-0.594101464293344,-1.11224465318255,0.25525012762568,-0.425292610847731,0.745322220125196,0.420188977541037,-0.539742863281437,-1.07394756818256
"Carduelis_carduelis","N",1.13223251283905,0.00818767771010247,-0.243185602314434,-1.28921071688323,1.40086684865772,1.06107211967417,-0.577292085954427,-0.105163506745612,1,1.96947439063257,-0.370918146623141,-0.470480593837969,-0.32080120082228,-0.404166074599939,-0.260258158834194,-0.223426637796432,-0.437558408327175,-1.45574540469112,-0.424119778319306,-0.744593816668267,1.36564117222158,0.455002409715696,-0.578973390056854,-1.48711022780928,-0.702495811828916,-0.382272527828344,-0.427339538568512,0.110957903891487,0.0652248482973893,-0.291282233865978,-0.78081386240149
"Carduelis_carduelis","F",1.13223251283905,0.00818767771010247,-0.243185602314434,-1.28921071688323,1.40086684865772,1.06107211967417,-0.577292085954427,-0.105163506745612,0,-0.206624803266896,0.96132737656452,-1.29150302895495,-2.01302786227048,2.24889741958748,0.281316413479139,-0.904876289712931,0.990464352961988,0.983612230034528,-0.381621129247039,-0.858429319761597,-0.272961550448052,0.408437125368736,-0.43847210197169,0.974697714856268,1.0185803064464,-0.333471167561504,-1.81687994945158,0.956787748782673,0.978626344568215,-0.689967704803411,1.02308586548204
"Carduelis_chloris","N",0.29801264233174,-0.791406441546091,-0.0539414808891213,-1.07874406142372,1.68925029945042,0.955269111826798,-0.578540649302022,-0.698402393694532,1,1.96947439063257,-0.37091814662313,-0.470480593837581,-0.32080120082125,-0.404166074599939,-0.260258158834194,-0.223426637796432,-0.437558408327175,-1.45574540469112,-0.26455621359644,-0.726819456436249,1.30969094201216,0.478281223507555,-0.589314804262798,-1.48711022780928,-0.702495811828916,-0.178583092459547,-0.421484491862726,0.0824438263909277,0.0946869146825963,-0.309448232296053,-0.78081386240149
"Carduelis_chloris","F",0.29801264233174,-0.791406441546091,-0.0539414808891213,-1.07874406142372,1.68925029945042,0.955269111826798,-0.578540649302022,-0.698402393694532,0,-0.206624803266896,0.962465862840144,-1.20857814840984,-2.01159247713756,2.24168320923944,0.283123243159684,-0.905941448516387,0.990464352961988,0.983612230034528,-0.26455621358611,-0.857047102012869,-0.277183954457407,0.415567626760013,-0.442828625280037,0.974697714856268,1.0185803064464,-0.178583092454783,-1.81525404632593,0.950274246024508,0.982808139580267,-0.691604941569436,1.02308586548204
"Carduelis_spinus","N",0.881708279281126,-0.169071788397727,-0.135554621589111,-1.22523554962313,1.40529692341124,1.06638343222493,-0.578454120321064,-0.201448352271353,0,1.96947439063257,-0.370918146623167,-0.470480593838839,-0.320801200824487,-0.404166074599939,-0.260258158834194,-0.223426637796432,-0.437558408327175,-1.45574540469112,-0.482097739803465,-0.749487446273755,1.38150762667878,0.448102249776718,-0.57577422746874,-1.48711022780928,-0.702495811828916,-0.456283773810803,-0.428951547639795,0.11904782424384,0.0566748482408244,-0.285757950316625,-0.78081386240149
"Carpodacus_mexicanus","H",0.0578193050030107,-0.392437766265796,0.416959454960108,-1.15843783220994,1.78383411040023,0.934078568309814,-0.582844398568406,-0.340181355501991,1,-0.8526542514558,-1.26492588933405,-1.1255891790046,-0.458498112366822,1.23372640753469,-0.449584403414014,-0.408999452532573,-1.2240057261386,-0.600451535295171,0.0815311453048472,-0.256396235159278,0.318490151877862,0.362205128840802,-0.539534088568154,-0.569966092306427,-1.10628282397762,-0.0257644092052323,-0.48104620796398,0.890855058573049,0.392839904740961,-0.529144035668642,-1.06643131931638
"Carpodacus_mexicanus","F",0.0578193050030107,-0.392437766265796,0.416959454960108,-1.15843783220994,1.78383411040023,0.934078568309814,-0.582844398568406,-0.340181355501991,1,-0.206624803266896,0.956565699279597,-1.16083252326951,-1.99394453681435,2.20823831989516,0.283749246767682,-0.906932705895611,0.990464352961988,1.00575861097289,0.0815311452984913,-0.883143257605956,-0.263762961604087,0.448186127683643,-0.463656089513884,0.998833086843185,1.0185803064464,-0.0906626902917866,-1.81020194280291,0.931504547684887,0.993251049690629,-0.695286522238965,1.02308586548204
"Bycanistes_brevis","F",-0.673091603212371,-0.121000552910447,-0.0870990286457078,0.0882586046178152,-1.04567782878447,0.154724857108161,0.176355739851521,-0.218013486985459,0,-0.206624803266896,0.993792560796649,1.07319084739951,-0.106170180105255,-0.853721007533749,1.32177471943376,-0.247601108478004,0.990464352961988,0.983612230034528,0.759613666619653,0.588938872787948,-1.57038491683518,-0.256149805233363,1.85125387824942,0.974697714856268,1.0185803064464,1.12881176917611,0.192789904204969,-1.59716669742881,0.943864233510665,1.30687635088302,1.02308586548204
"Megaceryle_torquata","F",0.968229535200615,1.58028567780629,-0.400223574436151,0.134643625742589,-1.08296352185028,1.02290459278223,0.0956701452182222,2.09696408931085,0,-0.206624803266896,0.959089614061138,-1.45449681487095,-0.134045052584846,-0.753930261299238,-0.735541001833821,3.53836923137951,0.990464352961988,0.983612230034528,2.91585053386109,0.65881209328653,-1.68762183334617,2.81952714961822,0.0697508456474935,0.974697714856268,1.0185803064464,-0.631426007138439,0.198593385024808,-1.6020837576357,0.344805348815099,3.2002789365173,1.02308586548204
"Cettia_diphone","H",-0.552994934548006,-0.390436532999357,-0.172364192432918,-1.12088027940314,1.42184424428119,1.01192257926109,-0.583335266334482,-0.493408851607471,1,-0.8526542514558,-1.24856568480339,0.0660527716995366,-0.218101205685864,0.0842793002014383,-0.107981228459285,-0.59813231545298,-1.2240057261386,-0.581233283536405,0.91982424071439,-0.0341653515154658,-0.149601468761857,0.538861823246208,-0.588987688881028,-0.569966092306427,-1.09770116093536,1.33332713854722,-0.224188142043369,0.0503035737055169,0.686619076933022,-0.612840510487278,-1.06643131931638
"Chalcophaps_indica","H",-0.258564392016015,0.929736370401229,0.516705142029787,0.141066352040252,-0.67323476728756,-0.164011594116921,-0.154059161869102,0.88460329242222,0,-0.8526542514558,-1.23274610318514,1.2183169175391,-0.0526467319322979,-0.59089949538681,0.954154484826807,-0.756115512230655,-1.2240057261386,-0.622597916233533,0.814067762999574,0.575960049653586,-0.417830542231748,-0.500837917349121,-0.108499697622,-0.594101464293344,-1.11224465318255,1.19832465681063,0.225295454463623,-0.457563180113009,-0.0139917103490764,-0.180495909890535,-1.07394756818256
"Chondrohierax_uncinatus","F",0.428440207225298,1.39850534072917,0.760638480697113,0.137828463298692,-1.03086522618985,0.490762877821019,0.010884083968159,1.94373659320537,0,-0.206624803266896,0.974398034522247,-0.339464543286767,-0.218285993774525,-0.586381950823091,-0.365466676323527,0.241249122847984,0.990464352961988,0.983612230034528,1.41113400733508,0.626832815735552,-1.62036006961174,0.533350326730671,1.31129040015994,0.974697714856268,1.0185803064464,1.42183197082254,0.122163088148701,-1.46653236892162,0.16679112991575,0.642277011033604,1.02308586548204
"Chrysolophus_amherstiae","H",-0.722163360301036,-0.631532801730629,-0.787608754842258,1.32921444833545,-0.0925437132398705,-0.914808939243545,0.139865187251785,-0.59487030173137,0,-0.8526542514558,-1.26023080710982,-0.783609533821335,1.28257842570604,-0.0843853143162041,-1.31215677334435,1.00250092630854,-1.2240057261386,-0.622597916233533,-0.820113353794644,-0.313341850599683,2.2242643539665,0.214965459440237,-0.59319550083591,-0.594101464293344,-1.11224465318255,-0.887774569841093,0.391024056108594,2.4528162746873,-0.00573779321938754,-0.483004260209596,-1.07394756818256
"Chrysolophus_pictus","H",-0.658886620897231,-0.770390175260489,-0.787608754842258,1.28410129308967,0.0828692401494733,-0.759122293122181,0.03137166087066,-0.674590012543005,0,-0.8526542514558,-1.26023080710982,-0.783609533821335,1.28257842570604,-0.0843853143162041,-1.31215677334435,1.00250092630854,-1.2240057261386,-0.622597916233533,-0.820113353794644,-0.313341850599683,2.2242643539665,0.214965459440237,-0.59319550083591,-0.594101464293344,-1.11224465318255,-0.887774569841093,0.391024056108594,2.4528162746873,-0.00573779321938754,-0.483004260209596,-1.07394756818256
"Chrysolophus_pictus","F",-0.658886620897231,-0.770390175260489,-0.787608754842258,1.28410129308967,0.0828692401494733,-0.759122293122181,0.03137166087066,-0.674590012543005,0,-0.206624803266896,0.96583553751956,-0.963138325144931,1.58515209886713,-0.696336264364531,-2.2397910693138,4.07953537376296,0.990464352961988,0.983612230034528,-0.412121938825636,2.08098752637277,-0.986682895819601,-3.06874646441029,2.36744890088884,0.974697714856268,1.0185803064464,-0.366956793585657,2.05579796353988,-1.17400085475455,-3.15217847228643,2.85090978080592,1.02308586548204
"Ciconia_abdimii","F",1.12964978878175,0.578120325446049,1.64644545253223,0.201102204909159,-1.12343480833603,0.324325668793908,0.194690766791502,0.575042337452364,0,-0.206624803266896,0.971108628977726,-0.579057736179515,-0.182281643447255,-0.667890052750767,0.149095846701094,-0.0357911400242655,0.990464352961988,0.983612230034528,-0.262545627078494,0.653803149100527,-1.47767452642495,-1.52312671581069,2.68717549064696,0.974697714856268,1.0185803064464,-0.176016496298877,0.159970266675875,-1.43584982985667,-0.0883353506620839,1.11273038430202,1.02308586548204
"Ciconia_ciconia","F",2.47783174669139,1.46721456686952,1.51534636492523,0.219819317613242,-1.08630594270619,0.266849670345142,0.182489976624189,1.37016880372945,0,-0.206624803266896,0.971108628977663,-0.57905773618174,-0.182281643452945,-0.667890052750767,0.149095846701094,-0.0357911400242655,0.990464352961988,0.983612230034528,0.455597429656258,0.66228246223972,-1.50592827165695,-1.09468676936967,2.13601320204709,0.974697714856268,1.0185803064464,0.740722572512868,0.163247310348545,-1.45104639757387,0.165283426549267,0.807887013726703,1.02308586548204
"Ciconia_episcopus","F",-0.351542458078749,0.785039844749318,-0.402967524435621,0.196945727454078,-1.0763788989879,0.0929947463397842,0.298800717325077,0.645444159987315,0,-0.206624803266896,0.971108628977972,-0.579057736170547,-0.182281643424202,-0.667890052750766,0.149095846701095,-0.0357911400242655,0.990464352961988,0.983612230034528,-0.262545627078494,0.653803149127088,-1.47767452642441,-1.5231267158193,2.68717549066053,0.974697714856268,1.0185803064464,-0.176016496298877,0.15997026670368,-1.43584982985638,-0.0883353506678929,1.11273038431076,1.02308586548204
"Colinus_virginianus","H",-0.297305252875487,-0.326830566933618,-0.11161756979086,1.42027050910847,-0.717441719339071,-1.34964199142916,0.608797239966537,-0.312227690671937,0,-0.8526542514558,-1.25574656866701,-0.456987294122822,1.30280897609016,-0.219646665952324,-1.17276926222942,0.743082583756541,-1.2240057261386,-0.622597916233533,-0.469689111679226,-0.0615878488944226,1.55492852963496,0.221070038935476,-0.586689268352689,-0.594101464293344,-1.11224465318255,-0.440443651031411,0.551107625295116,1.75020327078827,0.0134115716118661,-0.483611253434538,-1.07394756818256
"Colinus_virginianus","N",-0.297305252875487,-0.326830566933618,-0.11161756979086,1.42027050910847,-0.717441719339071,-1.34964199142916,0.608797239966537,-0.312227690671937,1,1.96947439063257,-0.345024299097231,1.41557131464648,1.71249607996708,-0.936688071949936,-1.15333335870965,0.762182573615867,-0.437558408327175,-1.44623599968758,-0.469689111673654,0.249464012242098,0.986797282249413,-0.0300432530464392,-0.48044176955103,-1.46297485582236,-0.699152376896056,-0.440443651024299,1.57378290413196,-0.052420155466025,-1.17557918705458,0.276154803326652,-0.773297613535308
"Aerodramus_vanikorensis","H",-0.626602570181004,0.165775675804829,-0.347114411266273,0.208746439704056,-1.00132916237454,-1.14930687635673,0.827225520603353,-0.0440795724873463,1,-0.8526542514558,-1.2287138061488,1.5120207215694,0.249752836060556,-0.769038799415556,1.17498242038866,-0.676750513974226,-1.2240057261386,-0.518414484339377,3.65995722923818,1.38960999936368,-1.61753183704132,1.81668650262376,-0.586377786553665,-0.569966092306427,-1.07561454588453,4.83121929347345,0.866911314100855,-1.52306710719976,2.30138873175962,-0.62713679782479,-1.06643131931638
"Columba_livia","H",1.14643749515419,0.880819967697622,-0.73430166032076,0.193445296039281,-0.780777284537879,-0.546040952544237,0.236013730341735,0.599890039523523,1,-0.8526542514558,-1.23274610318539,1.21831691753021,-0.0526467319552037,-0.59089949538681,0.954154484826807,-0.756115512230655,-1.2240057261386,-0.600557635540228,0.0769030915142127,0.490493962255102,-0.266414483853315,-0.525991901758897,-0.100862755931115,-0.569966092306427,-1.10449545705802,0.257303716538543,0.174286943593386,-0.324859250258939,-0.097514410027455,-0.149790904927248,-1.06643131931638
"Columba_livia","N",1.14643749515419,0.880819967697622,-0.73430166032076,0.193445296039281,-0.780777284537879,-0.546040952544237,0.236013730341735,0.599890039523523,1,1.96947439063257,-0.369700739968181,-0.381807323360281,-0.394265594148125,-0.731584349439203,0.508720892971135,0.736165295548887,-0.437558408327175,-1.45574540469112,0.0790240859562533,1.05921531230324,-0.8818006570943,-1.17660336076219,0.643161114343167,-1.48711022780928,-0.702495811828916,0.260011252943047,0.106116640561001,-1.15650409441845,0.222744685773202,0.413964747501716,-0.78081386240149
"Columba_livia","F",1.14643749515419,0.880819967697622,-0.73430166032076,0.193445296039281,-0.780777284537879,-0.546040952544237,0.236013730341735,0.599890039523523,1,-0.206624803266896,0.971482349435976,-0.551836745472341,-0.0904100749521,-0.718950388431384,-0.424222859126077,1.26730927222059,0.990464352961988,1.00566098750546,0.0772728454538133,0.718779987145451,-1.55805665402417,-1.26525851264574,2.86208012838012,0.998833086843185,1.02633248294187,0.25777572260906,0.255194408909461,-1.51033421824466,-0.439774577262285,1.7574550320435,1.03060211434822
"Columbina_inca","F",-0.474221850800412,-0.426045644752374,-0.123575941968078,0.246019401021776,-0.934373133250442,-0.394875437178551,0.378760669251632,-0.357781811135728,0,-0.206624803266896,0.960454516799907,-1.35508024833619,-0.0949282151301926,-0.687920536852946,-0.815790170925045,2.25941182481971,0.990464352961988,0.983612230034528,1.08825707317247,0.764144271445008,-1.63513543322463,-0.0199984771697439,1.98305121064556,0.974697714856268,1.0185803064464,-0.448356993280235,0.26905273115317,-1.53340682066118,-0.458302510312433,2.25855358245988,1.02308586548204
"Copsychus_malabaricus","H",-0.310218873161978,0.358498154126429,0.221452638288813,-1.33295907470083,1.34660505574151,1.05443553122527,-0.576308455192055,0.264446061562877,1,-0.8526542514558,-1.25814694468733,-0.631825497274067,-0.264990258508208,0.28210179849827,-0.22765019113291,-0.510423413431185,-1.2240057261386,-0.600075112831284,0.0979505551682158,-0.0819042442395561,-0.0261800645523523,0.410588299502633,-0.51986383573787,-0.569966092306427,-1.10432580572017,0.284171667220612,-0.276908016060307,0.231358044377775,0.558599741422228,-0.556566494608595,-1.06643131931638
"Copsychus_saularis","H",0.223113644670093,0.752392738684336,-0.902472084236791,-1.35075653602719,1.32647617423307,1.07600882658823,-0.575301109970508,0.704457452406317,1,-0.8526542514558,-1.25814694468735,-0.631825497275032,-0.264990258510662,0.28210179849827,-0.22765019113291,-0.510423413431185,-1.2240057261386,-0.600075112831347,0.097950555166823,-0.0819042442424012,-0.0261800645523523,0.410588299502634,-0.51986383573787,-0.569966092306427,-1.1043258057202,0.284171667218834,-0.276908016063332,0.231358044377775,0.558599741422228,-0.556566494608595,-1.06643131931638
"Corvus_albicollis","F",-0.587861709321531,0.17819159532065,-0.616041377141457,-1.13633914386655,0.286376261320467,1.145619648063,-0.567649977934417,0.0936181098236596,0,-0.206624803266896,0.960134217374093,-1.37841016648673,-1.4084657290697,0.721865918549086,0.29490333270606,-0.807785601870506,0.990464352961988,0.983612230034528,-0.732123944536583,-0.49766737367275,-0.809764474930313,0.408102748509473,-0.155578372543699,0.974697714856268,1.0185803064464,-0.77545247976159,-1.21764283134157,-0.253176963346318,1.01281357853167,-0.550349704382167,1.02308586548204
"Corvus_corax","F",4.90559236055167,1.28714073456041,-0.722152251881749,-1.00092145094966,0.630753075628464,1.05196002307613,-0.557728307510477,1.08442022991112,0,-0.206624803266896,0.960134217374114,-1.37841016648589,-1.40846572906749,0.721865918549086,0.29490333270606,-0.807785601870506,0.990464352961988,0.983612230034528,-0.732123944536583,-0.497667373670191,-0.809764474930256,0.408102748509249,-0.155578372543501,0.974697714856268,1.0185803064464,-0.77545247976159,-1.2176428313389,-0.253176963346286,1.01281357853161,-0.550349704382127,1.02308586548204
"Corvus_frugilegus","N",1.699140443416,-0.0176617442920632,-0.419735531511888,-1.04494544066108,0.681861895704568,1.08592638481558,-0.56132669921651,-0.0389029678891882,1,1.96947439063257,-0.372415014071962,-0.579509184721812,-0.330912238888868,-0.362716194519067,-0.331664108294241,-0.170431581942127,-0.437558408327175,-1.42129507212893,0.618225003947285,-0.026339344232119,-0.175563018630981,0.82654534761403,-0.660039842929474,-1.46297485582236,-0.690383335255021,0.948323341750797,-0.200005269236012,-0.641708480634494,0.629632205797131,-0.473223049765416,-0.773297613535308
"Corvus_splendens","F",-0.270186650273857,0.188386869473904,-0.230287952279213,-1.0931555127962,0.499841039506688,1.10363130271413,-0.561478848345683,0.0553112357972895,1,-0.206624803266896,0.960584928175704,-1.34558136548786,-1.40812722040709,0.719947339513228,0.296879873707249,-0.809581815410597,0.990464352961988,0.994181879163415,-0.423441651664481,-0.536236209183074,-0.758846722254455,0.35012634489619,-0.153447436122633,0.998833086843185,1.02182381781448,-0.456268704015697,-1.23167524939662,-0.229043635114854,0.996767503474307,-0.548609895682714,1.03060211434822
"Coscoroba_coscoroba","F",-0.320549769391171,-0.0917623491329724,0.782994993358685,1.41674854825821,-0.398168932183565,-1.09708092066292,0.277454063758445,-0.192130463994668,0,-0.206624803266896,0.964927286515704,-1.02929336593384,1.16585803715221,1.17504144056444,-0.977188346636029,0.0350138305697641,0.990464352961988,0.983612230034528,-0.00593464807380479,1.74423917451757,-0.231196467972518,-1.89829566050981,0.740922444969411,0.974697714856268,1.0185803064464,0.15155794410183,1.60675077070688,0.31250769262756,-1.32244405477415,0.308328855563008,1.02308586548204
"Synoicus_ypsilophorus","N",-0.121680016979212,0.121325336022,-0.180908894652338,1.51139340980041,-1.1052824822213,-2.5493177782174,2.41142947122745,-0.143470380771982,0,1.96947439063257,-0.345024299097121,1.41557131465058,1.71249607997763,-0.936688071949936,-1.15333335870965,0.762182573615867,-0.437558408327175,-1.45574540469112,-0.145054661788556,0.153085647645972,1.39426898241132,-0.0902198186521988,-0.476062721660529,-1.48711022780928,-0.702495811828916,-0.026034459845835,1.54937562991168,0.155221756327002,-1.26477019720565,0.327357661431939,-0.78081386240149
"Synoicus_chinensis","H",0.105599700063027,1.94036529561602,-0.256405694039356,1.39862186956418,-0.487168284870812,-1.14912814660746,0.330469349645756,1.68490636329746,0,-0.8526542514558,-1.26013247376995,-0.77644714580775,1.28302205458266,-0.0874197790149396,-1.30918761560985,0.996948618044458,-1.2240057261386,-0.622597916233533,-0.145054661782542,-0.226577163695081,1.95269832289455,0.258869773508685,-0.616801051411002,-0.594101464293344,-1.11224465318255,-0.0260344598381574,0.44280171749116,2.18961337981645,0.0325135601304913,-0.506545088006045,-1.07394756818256
